,Ticker,Sample Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
195,RDC,3,44218,128019,-0.6311822834645667,-0.5681822834645668,0.3454018544122357,-0.61236,-0.9157868503937004,0.22508832346094682,1.1028208047887904,0.24696000000000007,0.7952931496062995,-0.12484791776500505,0.44147959239632845,-1.5,-1.5000000000000004,[-0.91578685 -0.61236    -0.3654    ],[-1.71108    -0.91578685  0.92232   ],[-0.91578685 -0.61236    -0.3654    ],[-1.71108    -0.91578685  0.92232   ],-0.754003656,-2.3669233056
196,MMC,3,25954,78149,-0.6597422834645669,-0.5480222834645668,0.332109176061114,-0.9157868503937002,-0.9157868503937004,2.4490387029459058,1.7081483070109242,2.6071731496062998,1.5160131496062994,0.15568073957262255,0.3129701527942629,-1.5,-1.4999999999999998,[-3.52296    -0.91578685  2.45952   ],[-2.4318     -0.91578685  1.70352   ],[-3.52296    -0.91578685  2.45952   ],[-2.4318     -0.91578685  1.70352   ],-9.7282305792,-4.870899936
197,SII,3,40361,160916,-1.9533422834645666,-0.20194228346456633,0.2508203037609685,-0.9157868503937002,-0.9157868503937004,2.0820641730617804,4.543466295601533,0.8301068503937002,4.459373149606299,-0.6237434640748295,0.23179342520315277,-1.4999999999999998,-1.4999999999999996,[-4.85856    -0.91578685 -0.08568   ],[-5.37516    -0.91578685  5.68512   ],[-4.85856    -0.91578685 -0.08568   ],[-5.37516    -0.91578685  5.68512   ],-4.85856,-30.248469619199994
198,CLX,3,14263,54721,-1.7828222834645668,-1.7038622834645667,0.2606494764350067,-0.95256,-0.9157868503937004,1.2002646152828935,1.2605030831001234,0.03677314960629974,0.20262685039370043,-0.7066090147545733,-0.6934272378181099,-1.5000000000000004,-1.4999999999999996,[-3.48012    -0.95256    -0.91578685],[-3.48264    -0.91578685 -0.71316   ],[-3.48012    -0.95256    -0.91578685],[-3.48264    -0.91578685 -0.71316   ],-3.48012,-3.4826400000000004
199,GPC,3,8063,46613,-0.24898228346456674,-0.3833822834645669,0.17297749554845215,-0.9157868503937002,-0.9157868503937004,1.774652753312257,1.711633560387123,1.0951731496062997,1.2463731496062995,0.5105607231431382,0.43648092852124437,-1.5,-1.4999999999999996,[-2.01096    -0.91578685  2.1798    ],[-2.16216    -0.91578685  1.9278    ],[-2.01096    -0.91578685  2.1798    ],[-2.16216    -0.91578685  1.9278    ],-4.2146506079999995,-4.402572048000001
200,HST,3,34220,126221,-2.055822283464567,-1.4174222834645667,0.2711117801316738,-1.08612,-0.9157868503937004,1.4934296702317587,0.9436699920290449,0.17033314960629975,0.31854685039370045,-0.7002141924887453,-0.6471571036915291,-1.5000000000000002,-1.5,[-4.16556    -1.08612    -0.91578685],[-2.73924    -0.91578685 -0.59724   ],[-4.16556    -1.08612    -0.91578685],[-2.73924    -0.91578685 -0.59724   ],-4.16556,-2.7392399999999997
201,BCR,3,9990,36528,-1.3250222834645669,-1.1629022834645668,0.27348883048620237,-1.40112,-1.20204,0.30781230228882966,0.18784082684789516,0.25704000000000016,0.1688400000000001,0.3557220114824978,0.30348846176887145,-1.4999999999999993,-1.5000000000000002,[-1.65816    -1.40112    -0.91578685],[-1.37088    -1.20204    -0.91578685],[-1.65816    -1.40112    -0.91578685],[-1.37088    -1.20204    -0.91578685],-1.65816,-1.20204
202,KLAC,3,61533,277506,0.8673777165354332,1.037897716535433,0.22173574625413506,-0.9157868503937002,-0.9157868503937004,4.142955932999503,4.135623715950055,2.1586131496063,1.8436131496062993,0.5658791945813861,0.6031815823103834,-1.5,-1.5000000000000002,[-3.0744     -0.91578685  6.59232   ],[-2.7594     -0.91578685  6.78888   ],[-3.0744     -0.91578685  6.59232   ],[-2.7594     -0.91578685  6.78888   ],-16.749508608000003,-14.703755471999997
203,NYT,3,12425,45710,-0.6958622834645668,-0.09358228346456682,0.27182235834609497,-0.9157868503937002,0.09827999999999999,0.9703418211998714,0.6083208802429537,0.8431731496062999,0.43848000000000004,0.32832721367827533,-0.44172071198027085,-1.4999999999999996,-1.5,[-1.75896    -0.91578685  0.58716   ],[-0.91578685  0.09828     0.53676   ],[-1.75896    -0.91578685  0.58716   ],[-0.91578685  0.09828     0.53676   ],-1.75896,0.0
204,JPM,3,148591,309692,-2.5379822834645664,-2.5942622834645666,0.47980251346499103,-0.9157868503937002,-0.9157868503937004,2.477027662731684,2.5565511745535656,0.2555468503937003,0.2555468503937005,-0.7014664530761345,-0.7018116491957921,-1.5,-1.4999999999999996,[-6.03792    -0.91578685 -0.66024   ],[-6.20676    -0.91578685 -0.66024   ],[-6.03792    -0.91578685 -0.66024   ],[-6.20676    -0.91578685 -0.66024   ],-6.037920000000001,-6.20676
205,GCI,3,31723,84608,-2.4741422834645665,-2.5127822834645666,0.3749409039334342,-0.9157868503937002,-0.9157868503937004,3.5478224890051564,2.947098583526619,1.7927468503937,0.9384668503937005,-0.5741192121527454,-0.6537101921162446,-1.5,-1.4999999999999996,[-7.3836     -0.91578685  0.87696   ],[-6.64524    -0.91578685  0.02268   ],[-7.3836     -0.91578685  0.87696   ],[-6.64524    -0.91578685  0.02268   ],-12.981761855999997,-6.7732740432
206,LSI,3,42284,77939,0.7338177165354333,0.4683777165354333,0.5425268479195268,-0.9157868503937002,-0.9157868503937004,3.7057831798442726,2.5198208737469927,1.8335331496062999,0.7675731496062995,0.5795086698533872,0.6582158058451485,-1.5000000000000004,-1.4999999999999998,[-2.74932    -0.91578685  5.86656   ],[-1.68336    -0.91578685  4.00428   ],[-2.74932    -0.91578685  5.86656   ],[-1.68336    -0.91578685  4.00428   ],-13.011810739199998,-4.4197247808
207,GAS,3,11021,51037,-3.0789422834645666,-3.089022283464567,0.21594137586456885,-0.97524,-1.28772,3.017221652350388,2.8145214053862437,0.05945314960629977,0.37193314960629953,-0.7069008747808476,-0.6978568271158427,-1.5,-1.5000000000000002,[-7.3458     -0.97524    -0.91578685],[-7.06356    -1.28772    -0.91578685],[-7.3458     -0.97524    -0.91578685],[-7.06356    -1.28772    -0.91578685],-7.3458,-7.06356
208,MCO,3,53311,128356,-4.7194622834645665,-4.810182283464567,0.41533703138147027,-2.86272,-3.00132,4.08067671810368,4.121708672014751,1.9469331496062998,2.0855331496062997,-0.5883110292057008,-0.5737684599483146,-1.4999999999999996,-1.5,[-10.37988     -2.86272     -0.91578685],[-10.51344     -3.00132     -0.91578685],[-10.37988     -2.86272     -0.91578685],[-10.51344     -3.00132     -0.91578685],-10.37988,-10.51344
209,HUM,3,18284,68615,-2.5766222834645665,-2.5606622834645667,0.266472345697005,-0.9157868503937002,-0.9157868503937004,2.9269491540291313,2.4799505699832074,0.7923068503937002,0.2152268503937005,-0.66844509481998,-0.7031144566989131,-1.4999999999999996,-1.4999999999999991,[-6.6906     -0.91578685 -0.12348   ],[-6.06564    -0.91578685 -0.70056   ],[-6.6906     -0.91578685 -0.12348   ],[-6.06564    -0.91578685 -0.70056   ],-6.6906,-6.065639999999999
210,UNP,3,29559,120380,-1.1410622834645665,-1.1099822834645665,0.24554743312842664,-0.9157868503937002,-0.9157868503937004,2.4341807362586354,2.3681340516771408,2.6369468503937004,2.6041868503937007,-0.13802742099451346,-0.12245390660601771,-1.4999999999999998,-1.4999999999999998,[-4.22856    -0.91578685  1.72116   ],[-4.10256    -0.91578685  1.6884    ],[-4.22856    -0.91578685  1.72116   ],[-4.10256    -0.91578685  1.6884    ],-9.7854283296,-9.340922304
211,LNC,3,15532,77392,-1.745862283464567,-1.8206222834645667,0.2006925780442423,-0.9157868503937002,-0.9157868503937004,2.6993078591916655,3.3456325617243547,1.9817468503937001,2.6646668503937003,-0.4321911960935478,-0.3858969065677674,-1.5000000000000002,-1.4999999999999998,[-5.38776    -0.91578685  1.06596   ],[-6.29496    -0.91578685  1.74888   ],[-5.38776    -0.91578685  1.06596   ],[-6.29496    -0.91578685  1.74888   ],-10.0649366496,-15.5552096448
212,TGT,3,144251,262907,-0.3397022834645667,-0.16078228346456683,0.5486769085646255,-0.9157868503937002,-0.9157868503937004,1.5533061822213172,1.7833950102099994,0.9716931496062998,0.9515331496062994,0.5053007826589094,0.5591523165947163,-1.5000000000000004,-1.5,[-1.88748    -0.91578685  1.78416   ],[-1.86732    -0.91578685  2.30076   ],[-1.88748    -0.91578685  1.78416   ],[-1.86732    -0.91578685  2.30076   ],-1.88748,-1.8673199999999999
213,HRB,3,35891,72915,-5.907222283464567,-5.924022283464566,0.4922306795583899,-4.8888,-4.266360000000001,4.548626217624139,4.907968308998466,3.9730131496062997,3.3505731496063,-0.32462113389676556,-0.4680952010091088,-1.5,-1.5,[-11.91708     -4.8888      -0.91578685],[-12.58992     -4.26636     -0.91578685],[-11.91708     -4.8888      -0.91578685],[-12.58992     -4.26636     -0.91578685],-11.91708,-12.589919999999998
214,BK,3,41300,137005,-2.458182283464567,-2.2456622834645668,0.3014488522316704,-0.9157868503937002,-0.9157868503937004,3.7042484968450666,3.4594114210574483,2.0220668503937,2.0825468503937,-0.5523866478854096,-0.5198234927850796,-1.5,-1.4999999999999996,[-7.56504    -0.91578685  1.10628   ],[-6.98796    -0.91578685  1.16676   ],[-7.56504    -0.91578685  1.10628   ],[-6.98796    -0.91578685  1.16676   ],-14.827812451200002,-13.974472209599998
215,DHR,3,19037,90077,-0.5992622834645668,-0.2733422834645669,0.21134140790656883,-0.9157868503937002,-0.9157868503937004,1.8938918676457845,1.5751299061310406,1.8284931496063002,0.8834931496062995,0.24602546965712105,0.5439502574897038,-1.4999999999999998,-1.5,[-2.74428    -0.91578685  1.86228   ],[-1.79928    -0.91578685  1.89504   ],[-2.74428    -0.91578685  1.86228   ],[-1.79928    -0.91578685  1.89504   ],-5.9926177584000015,-3.3139475712
216,RRC,3,14910,82914,-2.3800622834645666,-3.0218222834645663,0.17982487879007164,-0.9157868503937002,-0.9157868503937004,2.455285807873991,5.260359572983105,0.5302268503937002,3.0199868503937006,-0.6824546633214728,-0.5363666326280853,-1.4999999999999993,-1.4999999999999996,[-5.83884    -0.91578685 -0.38556   ],[-10.25388     -0.91578685   2.1042    ],[-5.83884    -0.91578685 -0.38556   ],[-10.25388     -0.91578685   2.1042    ],-5.83884,-29.725894295999996
217,BNI,3,40572,142997,-0.8067422834645668,-0.7555022834645665,0.28372623201885355,-0.9157868503937002,-0.9157868503937004,2.9875600486665337,2.8889966967094005,3.4942131496063,3.295133149606299,0.0547006844282716,0.08305079449994875,-1.5000000000000002,-1.4999999999999998,[-4.41       -0.91578685  2.90556   ],[-4.21092    -0.91578685  2.8602    ],[-4.41       -0.91578685  2.90556   ],[-4.21092    -0.91578685  2.8602    ],-14.317959600000002,-13.394793384000003
218,LLY,3,54779,126280,-1.6526222834645665,-2.0751422834645665,0.4337899904973076,-1.23984,-0.9157868503937004,0.8235971027841013,1.6438679539718108,0.32405314960629983,0.006066850393700474,-0.6258936835067045,-0.707099557838068,-1.4999999999999991,-1.4999999999999996,[-2.80224    -1.23984    -0.91578685],[-4.39992    -0.91578685 -0.90972   ],[-2.80224    -1.23984    -0.91578685],[-4.39992    -0.91578685 -0.90972   ],-2.80224,-4.39992
219,MTW,3,13743,73235,-0.2279822834645667,-0.7622222834645669,0.18765617532600531,-0.9157868503937002,-0.9157868503937004,3.649760171784481,4.2584998306572786,3.3984531496062997,4.9835331496063,0.2759852721035566,0.05404418643866952,-1.4999999999999998,-1.5000000000000002,[-4.31424    -0.91578685  4.54608   ],[-5.89932    -0.91578685  4.52844   ],[-4.31424    -0.91578685  4.54608   ],[-5.89932    -0.91578685  4.52844   ],-19.3810401792,-28.0855966608
220,TER,3,35717,114414,2.358377716535433,2.422217716535433,0.31217333543097875,0.14364,1.2852000000000001,3.9052641840555573,3.2894228578916205,1.0594268503937,2.2009868503937007,0.6682778240888787,0.4771888007845254,-1.4999999999999998,-1.5000000000000002,[-0.91578685  0.14364     7.84728   ],[-0.91578685  1.2852      6.89724   ],[-0.91578685  0.14364     7.84728   ],[-0.91578685  1.2852      6.89724   ],0.0,0.0
221,NSM,3,63457,179783,-0.36070228346456634,-0.2624222834645667,0.35296440709077054,-0.9157868503937002,-0.9157868503937004,5.665760596832649,4.680171514192535,6.089813149606299,4.7239731496063,0.14601726908145987,0.2066833410288474,-1.5000000000000004,-1.5000000000000004,[-7.0056     -0.91578685  6.83928   ],[-5.63976    -0.91578685  5.76828   ],[-7.0056     -0.91578685  6.83928   ],[-5.63976    -0.91578685  5.76828   ],-48.079579968,-32.4031948128
222,MI,3,20132,92479,-0.5984222834645667,-0.6421022834645669,0.21769266536186593,-0.82656,-0.77616,0.3874445454139963,0.2938982155229829,0.08922685039370026,0.13962685039370049,0.67908391996915,0.5893007979052086,-1.5,-1.4999999999999996,[-0.91578685 -0.82656    -0.05292   ],[-0.91578685 -0.77616    -0.23436   ],[-0.91578685 -0.82656    -0.05292   ],[-0.91578685 -0.77616    -0.23436   ],-0.8357384448,-0.8286191423999999
223,SYY,3,35236,81844,-1.1973422834645666,-1.2107822834645667,0.43052636723522797,-0.9157868503937002,-0.9157868503937004,0.8108147614257287,0.5398589659960591,0.5403068503937003,0.16734685039370045,-0.4790027152314705,-0.6564891252686224,-1.4999999999999996,-1.4999999999999991,[-2.30076    -0.91578685 -0.37548   ],[-1.96812    -0.91578685 -0.74844   ],[-2.30076    -0.91578685 -0.37548   ],[-1.96812    -0.91578685 -0.74844   ],-2.30076,-1.96812
224,MKC,3,3317,39329,-0.016302283464566674,-0.1775822834645667,0.08433980014747387,-0.9157868503937002,-0.9157868503937004,3.0726607929727368,1.4663941055928706,2.3324931496063,0.5710131496062995,0.41402065664292287,0.6275436049806599,-1.5,-1.5,[-3.24828    -0.91578685  4.11516   ],[-1.4868     -0.91578685  1.86984   ],[-3.24828    -0.91578685  4.11516   ],[-1.4868     -0.91578685  1.86984   ],-12.500311924800004,-2.3970381119999997
225,RHI,3,14437,55310,1.7644977165354334,0.7262577165354333,0.2610197071054059,-0.9157868503937002,-0.84168,4.290952856587829,2.2700018577725314,0.6944931496062997,0.07410685039370046,0.6932397611752226,0.7065416120903332,-1.5000000000000002,-1.5,[-1.61028    -0.91578685  7.81956   ],[-0.91578685 -0.84168     3.93624   ],[-1.61028    -0.91578685  7.81956   ],[-0.91578685 -0.84168     3.93624   ],-6.382401076799999,-0.8416800000000001
226,JEC,3,11517,68246,-1.2149822834645665,-1.2477422834645668,0.16875714327579638,-0.9157868503937002,-0.9157868503937004,2.7026829181362046,2.3143565011407885,2.8511468503937003,2.3219468503937004,-0.1646979941518107,-0.2121988586937437,-1.5000000000000004,-1.5000000000000002,[-4.66452    -0.91578685  1.93536   ],[-4.2336     -0.91578685  1.40616   ],[-4.66452    -0.91578685  1.93536   ],[-4.2336     -0.91578685  1.40616   ],-11.756685427199999,-8.780558976
227,THC,3,25838,66557,-2.2809422834645665,-1.9936622834645668,0.38820860315218536,-0.9157868503937002,-0.9157868503937004,3.801482826032686,1.772974355993017,2.4555068503937,0.34374685039370045,-0.49235562238398073,-0.6872237783928374,-1.4999999999999996,-1.5,[-7.46676    -0.91578685  1.53972   ],[-4.49316    -0.91578685 -0.57204   ],[-7.46676    -0.91578685  1.53972   ],[-4.49316    -0.91578685 -0.57204   ],-17.4237597072,-4.49316
228,EFX,3,11823,57948,-1.1444222834645668,-0.9184622834645668,0.2040277490163595,-0.9157868503937002,-0.9157868503937004,2.4918251138929777,2.4937772349131464,2.7024668503937,3.0502268503937007,-0.13685884450875135,-0.0016092642400887876,-1.5000000000000002,-1.4999999999999996,[-4.30416    -0.91578685  1.78668   ],[-3.97404    -0.91578685  2.13444   ],[-4.30416    -0.91578685  1.78668   ],[-3.97404    -0.91578685  2.13444   ],-10.207636588800002,-10.321949937600001
229,GWW,3,14712,62649,0.6397377165354333,0.6061377165354331,0.2348321601302495,-0.9157868503937002,-0.74592,2.2169589020908878,2.0333952412925567,0.024173149606299682,0.16986685039370042,0.7070437299112651,0.7034075681086782,-1.5,-1.5,[-0.93996    -0.91578685  3.77496   ],[-0.91578685 -0.74592     3.48012   ],[-0.93996    -0.91578685  3.77496   ],[-0.91578685 -0.74592     3.48012   ],-0.93996,-0.74592
230,LEN,3,27414,173849,-4.0457822834645665,-4.026462283464567,0.1576885688154663,-4.13784,-4.1076,2.518889411610252,2.507388000480841,2.94588,2.9484000000000004,0.05477160473225898,0.04850530220138566,-1.5000000000000004,-1.4999999999999993,[-7.08372    -4.13784    -0.91578685],[-7.056      -4.1076     -0.91578685],[-7.08372    -4.13784    -0.91578685],[-7.056      -4.1076     -0.91578685],-7.0837200000000005,-7.056
231,MER,3,100052,218651,-3.5493422834645667,-3.7030622834645666,0.4575876625306996,-2.5578,-2.53008,2.649534787680384,2.8768288651743243,1.6420131496062997,1.6142931496062993,-0.5089376061760643,-0.5438169070895501,-1.4999999999999998,-1.5,[-7.17444    -2.5578     -0.91578685],[-7.66332    -2.53008    -0.91578685],[-7.17444    -2.5578     -0.91578685],[-7.66332    -2.53008    -0.91578685],-7.174439999999999,-7.66332
232,HAS,3,22006,70672,0.5086977165354334,0.6598977165354333,0.3113821598369934,-0.9157868503937002,-0.9157868503937004,4.523963294536069,4.824759529430386,3.2648931496062996,3.3858531496062994,0.44109425145276054,0.45504234536809063,-1.4999999999999998,-1.4999999999999998,[-4.18068    -0.91578685  6.62256   ],[-4.30164    -0.91578685  7.19712   ],[-4.18068    -0.91578685  6.62256   ],[-4.30164    -0.91578685  7.19712   ],-25.2449241408,-28.0639392768
233,IPG,3,19461,56133,-1.0864622834645667,-1.0520222834645667,0.3466944578055689,-0.9157868503937002,-0.9157868503937004,0.9643522238927869,0.7459434087194572,0.9157868503937002,0.7015868503937004,-0.25993302747319513,-0.26786072037578446,-1.4999999999999998,-1.5,[-2.3436     -0.91578685  0.        ],[-2.02608    -0.91578685 -0.2142    ],[-2.3436     -0.91578685  0.        ],[-2.02608    -0.91578685 -0.2142    ],-2.3436,-2.02608
234,WPO,3,554,16215,-0.19606228346456675,-0.1960622834645668,0.0341658957755165,0.1638,-0.1134,0.5089221218621415,0.5569814055430078,0.0,0.5544,-0.7071067811865474,-0.21934792415694448,-1.5,-1.4999999999999998,[-0.91578685  0.1638      0.1638    ],[-0.91578685 -0.1134      0.441     ],[-0.91578685  0.1638      0.1638    ],[-0.91578685 -0.1134      0.441     ],0.0,-0.1134
235,MU,3,110445,189320,2.315537716535433,2.284457716535433,0.5833773505176421,3.90096,3.0718799999999997,2.2850249160173015,2.3581992078871794,0.06048000000000053,1.6254000000000004,-0.7067352743405378,-0.46363342410886016,-1.5000000000000004,-1.5000000000000007,[-0.91578685  3.90096     3.96144   ],[-0.91578685  3.07188     4.69728   ],[-0.91578685  3.90096     3.96144   ],[-0.91578685  3.07188     4.69728   ],0.0,0.0
236,CTX,3,25236,92000,-2.669862283464567,-2.5497422834645667,0.274304347826087,-1.05084,-1.6430399999999998,2.3857774403433725,1.8208844939289535,0.13505314960629977,0.7272531496062994,-0.70540775849913,-0.6234532356259457,-1.5,-1.5,[-6.04296    -1.05084    -0.91578685],[-5.0904     -1.64304    -0.91578685],[-6.04296    -1.05084    -0.91578685],[-5.0904     -1.64304    -0.91578685],-1.05084,-5.0904
237,FDO,3,18312,68287,-2.2154222834645667,-1.4602622834645669,0.26816231493549286,-0.9157868503937002,-0.945,1.8672749903125274,0.7494426252948613,0.04134685039370023,0.029213149606299504,-0.7068467653606801,-0.7063010680948779,-1.4999999999999998,-1.5000000000000002,[-4.85604    -0.91578685 -0.87444   ],[-2.52       -0.945      -0.91578685],[-4.85604    -0.91578685 -0.87444   ],[-2.52       -0.945      -0.91578685],-4.85604,-2.52
